,bra size,cup size,fit,height,hips,item_id,length,quality,size,user_id,waist,hip_waist_ratio
21022,36.0,dd/e,fit,64.0,39.224137931034484,327330,just right,3.0,12,221733,31.53448275862069,0.8039560439560439
21197,38.0,d,small,68.0,39.224137931034484,328293,just right,4.0,12,487450,31.53448275862069,0.8039560439560439
21200,36.0,b,small,64.0,39.224137931034484,328773,just right,3.0,11,557049,31.53448275862069,0.8039560439560439
21201,32.0,b,fit,62.0,39.224137931034484,329418,just right,4.0,8,402225,31.53448275862069,0.8039560439560439
21203,38.0,ddd/f,small,64.0,39.224137931034484,329418,just right,4.0,32,262058,31.53448275862069,0.8039560439560439
21206,36.0,b,fit,,39.224137931034484,329418,just right,3.0,8,880607,31.53448275862069,0.8039560439560439
21207,36.0,c,small,61.0,39.224137931034484,329727,just right,5.0,9,818530,31.53448275862069,0.8039560439560439
21208,34.0,c,fit,62.0,39.224137931034484,330139,just right,4.0,8,306159,31.53448275862069,0.8039560439560439
21209,48.0,ddd/f,small,63.0,39.224137931034484,330139,just right,3.0,38,655180,31.53448275862069,0.8039560439560439
21211,36.0,d,large,69.0,39.224137931034484,330208,slightly long,5.0,7,660163,31.53448275862069,0.8039560439560439
21214,30.0,dd/e,fit,64.0,39.224137931034484,331001,just right,5.0,8,385538,31.53448275862069,0.8039560439560439
21216,38.0,c,large,65.0,39.224137931034484,331403,just right,4.0,15,897044,31.53448275862069,0.8039560439560439
21217,34.0,dd/e,fit,62.0,39.224137931034484,331403,just right,5.0,8,529589,31.53448275862069,0.8039560439560439
21218,36.0,b,large,64.0,39.224137931034484,331403,slightly long,4.0,4,667366,31.53448275862069,0.8039560439560439
21220,36.0,b,fit,62.0,39.224137931034484,331403,just right,5.0,8,637999,31.53448275862069,0.8039560439560439
21221,38.0,,large,66.0,39.224137931034484,331403,just right,3.0,20,528507,31.53448275862069,0.8039560439560439
21222,34.0,ddd/f,fit,64.0,39.224137931034484,331403,just right,5.0,12,369797,31.53448275862069,0.8039560439560439
21223,32.0,c,fit,68.0,39.224137931034484,332373,slightly long,5.0,8,869480,31.53448275862069,0.8039560439560439
21224,36.0,d,large,67.0,39.224137931034484,332373,just right,5.0,20,644991,31.53448275862069,0.8039560439560439
21226,34.0,c,small,61.0,39.224137931034484,333278,just right,4.0,8,286076,31.53448275862069,0.8039560439560439
21227,38.0,d,fit,69.0,39.224137931034484,333278,just right,4.0,20,440339,31.53448275862069,0.8039560439560439
21229,32.0,a,fit,64.0,39.224137931034484,333278,just right,4.0,1,240386,31.53448275862069,0.8039560439560439
21230,34.0,d,fit,64.0,39.224137931034484,333278,just right,5.0,12,572184,31.53448275862069,0.8039560439560439
21235,36.0,dd/e,fit,66.0,39.224137931034484,334925,just right,4.0,12,471894,31.53448275862069,0.8039560439560439
21237,38.0,i,large,64.0,39.224137931034484,335005,slightly long,5.0,32,794022,31.53448275862069,0.8039560439560439
21238,40.0,c,fit,63.0,39.224137931034484,335005,just right,5.0,15,575950,31.53448275862069,0.8039560439560439
21239,32.0,b,large,67.0,39.224137931034484,335792,just right,5.0,4,186261,31.53448275862069,0.8039560439560439
21240,40.0,d,large,64.0,39.224137931034484,335792,just right,5.0,20,636193,31.53448275862069,0.8039560439560439
21241,36.0,c,small,65.0,39.224137931034484,335792,just right,3.0,4,819391,31.53448275862069,0.8039560439560439
21242,34.0,b,fit,65.0,39.224137931034484,335792,just right,5.0,12,914256,31.53448275862069,0.8039560439560439
21243,38.0,c,large,61.0,39.224137931034484,335792,slightly long,5.0,12,799602,31.53448275862069,0.8039560439560439
21245,32.0,c,small,65.0,39.224137931034484,336975,just right,4.0,8,127450,31.53448275862069,0.8039560439560439
21246,42.0,b,large,70.0,39.224137931034484,336975,just right,5.0,26,82617,31.53448275862069,0.8039560439560439
21247,36.0,b,fit,67.0,39.224137931034484,336975,just right,4.0,12,911177,31.53448275862069,0.8039560439560439
21248,32.0,b,small,61.0,39.224137931034484,336975,just right,5.0,0,627680,31.53448275862069,0.8039560439560439
21249,32.0,a,fit,64.0,39.224137931034484,337388,just right,5.0,4,90818,31.53448275862069,0.8039560439560439
21250,34.0,a,fit,62.0,39.224137931034484,337388,just right,2.0,4,16649,31.53448275862069,0.8039560439560439
21251,36.0,dd/e,fit,66.0,39.224137931034484,337388,just right,5.0,12,78368,31.53448275862069,0.8039560439560439
21252,36.0,ddd/f,fit,63.0,39.224137931034484,337388,just right,5.0,15,595192,31.53448275862069,0.8039560439560439
21254,32.0,dddd/g,fit,65.0,39.224137931034484,337388,just right,5.0,12,414802,31.53448275862069,0.8039560439560439
21257,32.0,ddd/f,fit,61.0,39.224137931034484,337420,just right,3.0,4,220284,31.53448275862069,0.8039560439560439
21260,36.0,c,fit,63.0,39.224137931034484,337420,just right,4.0,8,783369,31.53448275862069,0.8039560439560439
21261,40.0,dd/e,large,63.0,39.224137931034484,337420,just right,4.0,15,843659,31.53448275862069,0.8039560439560439
21262,38.0,d,fit,72.0,39.224137931034484,337594,just right,5.0,26,336254,31.53448275862069,0.8039560439560439
21264,32.0,c,fit,68.0,39.224137931034484,337594,slightly long,4.0,4,841125,31.53448275862069,0.8039560439560439
21265,32.0,b,fit,66.0,39.224137931034484,337594,just right,3.0,4,630586,31.53448275862069,0.8039560439560439
21267,34.0,aa,large,66.0,39.224137931034484,337594,just right,3.0,1,868361,31.53448275862069,0.8039560439560439
21269,42.0,d,fit,62.0,39.224137931034484,338366,just right,5.0,26,788493,31.53448275862069,0.8039560439560439
21270,32.0,dd/e,large,66.0,39.224137931034484,338596,just right,3.0,8,1867,31.53448275862069,0.8039560439560439
21271,34.0,b,fit,70.0,39.224137931034484,338596,very short,5.0,8,258379,31.53448275862069,0.8039560439560439
21273,36.0,b,fit,67.0,39.224137931034484,338596,slightly short,4.0,12,96008,31.53448275862069,0.8039560439560439
21274,32.0,b,fit,65.0,39.224137931034484,338596,just right,5.0,4,54959,31.53448275862069,0.8039560439560439
21275,34.0,c,small,67.0,39.224137931034484,338596,slightly short,4.0,8,922603,31.53448275862069,0.8039560439560439
21278,34.0,b,fit,60.0,39.224137931034484,338596,slightly long,4.0,4,12325,31.53448275862069,0.8039560439560439
21279,34.0,dddd/g,fit,64.0,39.224137931034484,338596,just right,4.0,15,624920,31.53448275862069,0.8039560439560439
21280,40.0,,large,61.0,39.224137931034484,338596,just right,5.0,20,406527,31.53448275862069,0.8039560439560439
21282,36.0,dd/e,fit,65.0,39.224137931034484,338596,just right,4.0,15,409086,31.53448275862069,0.8039560439560439
21287,44.0,d,fit,62.0,39.224137931034484,338596,just right,5.0,32,993822,31.53448275862069,0.8039560439560439
21289,34.0,dddd/g,fit,64.0,39.224137931034484,338596,just right,5.0,15,830458,31.53448275862069,0.8039560439560439
21294,40.0,b,fit,69.0,39.224137931034484,338596,just right,5.0,32,295853,31.53448275862069,0.8039560439560439
21296,42.0,b,fit,66.0,39.224137931034484,338596,just right,4.0,26,841197,31.53448275862069,0.8039560439560439
21297,36.0,dd/e,large,66.0,39.224137931034484,338596,just right,5.0,12,91702,31.53448275862069,0.8039560439560439
21300,,,fit,69.0,39.224137931034484,338596,just right,5.0,32,30653,31.53448275862069,0.8039560439560439
21302,36.0,ddd/f,small,65.0,39.224137931034484,338596,slightly short,4.0,15,749850,31.53448275862069,0.8039560439560439
22103,34.0,c,fit,64.0,39.224137931034484,339014,just right,5.0,8,672971,31.53448275862069,0.8039560439560439
22106,36.0,d,fit,62.0,39.224137931034484,339048,just right,5.0,8,978609,31.53448275862069,0.8039560439560439
22107,32.0,b,fit,62.0,39.224137931034484,339048,slightly long,3.0,4,346689,31.53448275862069,0.8039560439560439
22108,32.0,dd/e,large,62.0,39.224137931034484,339954,just right,1.0,8,264641,31.53448275862069,0.8039560439560439
22109,34.0,d,fit,64.0,39.224137931034484,339954,just right,2.0,4,416172,31.53448275862069,0.8039560439560439
22110,40.0,c,fit,65.0,39.224137931034484,340237,just right,5.0,32,103828,31.53448275862069,0.8039560439560439
22381,34.0,c,large,69.0,39.224137931034484,340578,just right,3.0,8,955415,31.53448275862069,0.8039560439560439
22383,40.0,d,fit,64.0,39.224137931034484,340770,just right,4.0,20,636193,31.53448275862069,0.8039560439560439
22384,32.0,ddd/f,fit,63.0,39.224137931034484,340770,just right,5.0,8,817929,31.53448275862069,0.8039560439560439
22386,32.0,c,small,59.0,39.224137931034484,340770,just right,2.0,4,645517,31.53448275862069,0.8039560439560439
22388,34.0,b,fit,68.0,39.224137931034484,340881,slightly short,4.0,8,412191,31.53448275862069,0.8039560439560439
22389,34.0,a,fit,65.0,39.224137931034484,340881,just right,5.0,4,508543,31.53448275862069,0.8039560439560439
22390,38.0,b,fit,68.0,39.224137931034484,340881,just right,5.0,15,772403,31.53448275862069,0.8039560439560439
22392,32.0,b,fit,62.0,39.224137931034484,340881,just right,4.0,4,346689,31.53448275862069,0.8039560439560439
22393,34.0,ddd/f,fit,67.0,39.224137931034484,340881,just right,4.0,4,478310,31.53448275862069,0.8039560439560439
22396,36.0,c,fit,70.0,39.224137931034484,340881,just right,5.0,12,49317,31.53448275862069,0.8039560439560439
22397,38.0,dddd/g,fit,65.0,39.224137931034484,340881,slightly long,3.0,12,232905,31.53448275862069,0.8039560439560439
22398,32.0,c,fit,63.0,39.224137931034484,340881,just right,4.0,4,327266,31.53448275862069,0.8039560439560439
22399,34.0,b,fit,69.0,39.224137931034484,340881,slightly short,2.0,8,339005,31.53448275862069,0.8039560439560439
22400,32.0,b,fit,66.0,39.224137931034484,340881,slightly long,5.0,8,871358,31.53448275862069,0.8039560439560439
22401,34.0,d,fit,66.0,39.224137931034484,340881,just right,2.0,4,892443,31.53448275862069,0.8039560439560439
22402,34.0,dd/e,fit,64.0,39.224137931034484,340881,slightly long,3.0,8,924041,31.53448275862069,0.8039560439560439
22403,38.0,d,fit,68.0,39.224137931034484,340881,just right,5.0,12,108260,31.53448275862069,0.8039560439560439
22408,38.0,ddd/f,fit,66.0,39.224137931034484,341481,just right,4.0,18,201801,31.53448275862069,0.8039560439560439
22410,38.0,d,fit,68.0,39.224137931034484,341481,just right,5.0,11,941118,31.53448275862069,0.8039560439560439
22412,36.0,h,fit,69.0,39.224137931034484,341481,just right,5.0,21,19321,31.53448275862069,0.8039560439560439
22413,32.0,d,small,62.0,39.224137931034484,342436,just right,3.0,4,982529,31.53448275862069,0.8039560439560439
22414,34.0,a,fit,72.0,39.224137931034484,342436,just right,5.0,8,530356,31.53448275862069,0.8039560439560439
22417,34.0,b,fit,68.0,39.224137931034484,343059,just right,5.0,8,217409,31.53448275862069,0.8039560439560439
22419,,a,fit,63.0,39.224137931034484,343819,just right,5.0,4,697390,31.53448275862069,0.8039560439560439
22425,34.0,c,large,67.0,39.224137931034484,344429,slightly short,2.0,4,922603,31.53448275862069,0.8039560439560439
22426,34.0,b,fit,67.0,39.224137931034484,344429,just right,1.0,8,334871,31.53448275862069,0.8039560439560439
22428,34.0,dddd/g,fit,66.0,39.224137931034484,344429,just right,4.0,8,562566,31.53448275862069,0.8039560439560439
22430,38.0,c,fit,60.0,39.224137931034484,344429,just right,5.0,12,466508,31.53448275862069,0.8039560439560439
22431,40.0,c,fit,68.0,39.224137931034484,345123,just right,5.0,15,439028,31.53448275862069,0.8039560439560439
22432,34.0,c,fit,65.0,39.224137931034484,345202,just right,5.0,1,628842,31.53448275862069,0.8039560439560439
22435,30.0,k,fit,63.0,39.224137931034484,345202,just right,4.0,12,897638,31.53448275862069,0.8039560439560439
22436,38.0,b,small,69.0,39.224137931034484,345202,just right,3.0,12,851321,31.53448275862069,0.8039560439560439
22438,34.0,d,fit,64.0,39.224137931034484,345202,just right,5.0,15,171318,31.53448275862069,0.8039560439560439
22439,36.0,dd/e,fit,63.0,39.224137931034484,345202,just right,3.0,15,598039,31.53448275862069,0.8039560439560439
22440,32.0,c,fit,64.0,39.224137931034484,345202,just right,3.0,0,981540,31.53448275862069,0.8039560439560439
22442,32.0,b,large,65.0,39.224137931034484,345980,slightly long,5.0,1,264552,31.53448275862069,0.8039560439560439
22443,32.0,b,large,63.0,39.224137931034484,345980,slightly long,5.0,1,700128,31.53448275862069,0.8039560439560439
22444,38.0,d,fit,72.0,39.224137931034484,346110,just right,5.0,26,336254,31.53448275862069,0.8039560439560439
22448,32.0,d,fit,64.0,39.224137931034484,347070,very short,5.0,15,802408,31.53448275862069,0.8039560439560439
22452,34.0,c,fit,73.0,39.224137931034484,347877,very long,4.0,12,43593,31.53448275862069,0.8039560439560439
22456,36.0,c,small,64.0,39.224137931034484,348543,just right,4.0,15,344690,31.53448275862069,0.8039560439560439
22457,32.0,a,large,60.0,39.224137931034484,349118,just right,5.0,1,563277,31.53448275862069,0.8039560439560439
22458,36.0,dd/e,fit,64.0,39.224137931034484,349118,just right,3.0,15,962617,31.53448275862069,0.8039560439560439
22459,36.0,dd/e,small,66.0,39.224137931034484,349118,just right,4.0,15,458737,31.53448275862069,0.8039560439560439
22460,,,fit,66.0,39.224137931034484,349118,slightly long,4.0,4,103491,31.53448275862069,0.8039560439560439
22464,34.0,d,fit,64.0,39.224137931034484,349439,just right,2.0,8,767204,31.53448275862069,0.8039560439560439
22466,34.0,c,large,66.0,39.224137931034484,349933,just right,3.0,9,829272,31.53448275862069,0.8039560439560439
22468,32.0,a,fit,63.0,39.224137931034484,349951,slightly long,1.0,3,810235,31.53448275862069,0.8039560439560439
22470,36.0,c,large,67.0,39.224137931034484,350736,slightly long,5.0,15,486204,31.53448275862069,0.8039560439560439
22471,40.0,c,fit,69.0,39.224137931034484,350736,just right,4.0,20,861398,31.53448275862069,0.8039560439560439
22472,34.0,c,small,62.0,39.224137931034484,351534,just right,5.0,8,508479,31.53448275862069,0.8039560439560439
22476,30.0,a,large,62.0,39.224137931034484,351633,slightly long,5.0,1,660124,31.53448275862069,0.8039560439560439
22477,,ddd/f,large,68.0,39.224137931034484,351707,slightly long,3.0,12,232513,31.53448275862069,0.8039560439560439
22478,36.0,c,small,64.0,39.224137931034484,351707,just right,2.0,12,551318,31.53448275862069,0.8039560439560439
22479,36.0,d,fit,62.0,39.224137931034484,351707,just right,4.0,8,978609,31.53448275862069,0.8039560439560439
22480,38.0,d,fit,59.0,39.224137931034484,351707,just right,3.0,12,664298,31.53448275862069,0.8039560439560439
22481,34.0,a,fit,67.0,39.224137931034484,352119,very long,5.0,4,284367,31.53448275862069,0.8039560439560439
22482,36.0,dd/e,small,64.0,39.224137931034484,352119,just right,4.0,15,988503,31.53448275862069,0.8039560439560439
22484,38.0,d,large,70.0,39.224137931034484,352119,just right,5.0,20,680383,31.53448275862069,0.8039560439560439
22485,,aa,fit,62.0,39.224137931034484,352119,just right,5.0,4,202766,31.53448275862069,0.8039560439560439
22486,32.0,d,small,70.0,39.224137931034484,352119,just right,5.0,8,112804,31.53448275862069,0.8039560439560439
22490,36.0,a,large,62.0,39.224137931034484,352961,very long,2.0,12,992188,31.53448275862069,0.8039560439560439
22491,42.0,d,large,62.0,39.224137931034484,352961,just right,4.0,26,846385,31.53448275862069,0.8039560439560439
22492,36.0,b,fit,64.0,39.224137931034484,352961,just right,5.0,8,403913,31.53448275862069,0.8039560439560439
22493,34.0,d,small,60.0,39.224137931034484,353933,slightly short,5.0,4,907245,31.53448275862069,0.8039560439560439
22644,38.0,,small,66.0,39.224137931034484,354001,just right,2.0,20,528507,31.53448275862069,0.8039560439560439
22646,32.0,ddd/f,fit,62.0,39.224137931034484,354001,just right,3.0,12,922787,31.53448275862069,0.8039560439560439
22651,,,large,68.0,39.224137931034484,354662,just right,1.0,12,328771,31.53448275862069,0.8039560439560439
22652,36.0,b,fit,63.0,39.224137931034484,354662,just right,4.0,8,506090,31.53448275862069,0.8039560439560439
22653,36.0,dd/e,fit,64.0,39.224137931034484,354829,just right,4.0,12,381646,31.53448275862069,0.8039560439560439
22680,34.0,b,fit,63.0,39.224137931034484,355244,just right,3.0,8,111692,31.53448275862069,0.8039560439560439
22681,36.0,c,fit,65.0,39.224137931034484,356194,just right,5.0,8,895326,31.53448275862069,0.8039560439560439
22682,34.0,b,large,66.0,39.224137931034484,356194,just right,4.0,8,776364,31.53448275862069,0.8039560439560439
22683,36.0,dd/e,fit,64.0,39.224137931034484,356194,just right,5.0,26,236273,31.53448275862069,0.8039560439560439
22689,,,large,68.0,39.224137931034484,356947,just right,5.0,11,328771,31.53448275862069,0.8039560439560439
22690,34.0,a,large,66.0,39.224137931034484,356947,slightly long,3.0,7,277239,31.53448275862069,0.8039560439560439
22692,38.0,c,large,69.0,39.224137931034484,356947,just right,3.0,9,728562,31.53448275862069,0.8039560439560439
22695,,,large,69.0,39.224137931034484,357815,just right,1.0,15,785756,31.53448275862069,0.8039560439560439
22696,38.0,d,small,59.0,39.224137931034484,357815,just right,5.0,12,664298,31.53448275862069,0.8039560439560439
22697,34.0,c,small,64.0,39.224137931034484,357815,just right,5.0,12,207345,31.53448275862069,0.8039560439560439
22735,40.0,d,small,64.0,39.224137931034484,358619,just right,3.0,20,636193,31.53448275862069,0.8039560439560439
22737,32.0,,large,66.0,39.224137931034484,358694,just right,3.0,8,847921,31.53448275862069,0.8039560439560439
22738,36.0,,large,67.0,39.224137931034484,358694,just right,5.0,15,276719,31.53448275862069,0.8039560439560439
22739,38.0,ddd/f,fit,60.0,39.224137931034484,358694,just right,5.0,26,939097,31.53448275862069,0.8039560439560439
22740,36.0,dd/e,fit,64.0,39.224137931034484,358694,just right,4.0,15,962617,31.53448275862069,0.8039560439560439
22741,38.0,b,large,63.0,39.224137931034484,358694,slightly long,4.0,12,968806,31.53448275862069,0.8039560439560439
22744,32.0,ddd/f,fit,62.0,39.224137931034484,358694,just right,5.0,8,745320,31.53448275862069,0.8039560439560439
22746,38.0,b,small,70.0,39.224137931034484,358694,just right,2.0,12,603013,31.53448275862069,0.8039560439560439
22749,36.0,c,fit,64.0,39.224137931034484,359194,just right,5.0,8,388895,31.53448275862069,0.8039560439560439
