,bra size,cup size,fit,height,hips,item_id,length,quality,size,user_id,waist,hip_waist_ratio
14569,32.0,dd/e,fit,64.0,44.0,171740,just right,5.0,5,550105,31.0,0.7045454545454546
14571,38.0,c,fit,64.0,,171740,just right,5.0,11,989707,,0.8475235268649493
14572,32.0,c,fit,61.0,,171740,just right,5.0,5,90777,,0.8475235268649493
14573,34.0,a,fit,66.0,,171740,just right,5.0,5,63794,,0.8475235268649493
14575,34.0,c,fit,64.0,,171740,just right,5.0,5,958399,,0.8475235268649493
14576,32.0,a,fit,61.0,,171740,just right,5.0,5,829519,,0.8475235268649493
14577,32.0,dd/e,fit,63.0,,171740,just right,5.0,5,447454,,0.8475235268649493
14578,36.0,c,fit,62.0,45.0,171740,just right,5.0,7,226722,42.0,0.9333333333333333
14580,,,fit,67.0,42.0,171740,just right,5.0,13,615182,36.0,0.8571428571428571
14581,34.0,b,fit,65.0,,171740,just right,5.0,7,587126,,0.8475235268649493
14582,34.0,b,fit,65.0,,171740,just right,5.0,7,767320,,0.8475235268649493
14583,34.0,a,fit,65.0,50.0,171740,just right,5.0,7,917555,42.0,0.84
14584,32.0,d,fit,61.0,50.0,171740,just right,5.0,5,683993,42.0,0.84
14586,32.0,c,fit,61.0,,171740,just right,5.0,5,621362,,0.8475235268649493
14588,36.0,b,fit,67.0,38.0,171740,just right,5.0,9,336913,32.0,0.8421052631578947
14589,34.0,d,fit,66.0,,171740,just right,5.0,7,166266,,0.8475235268649493
14590,36.0,c,fit,66.0,,171740,just right,5.0,5,907637,,0.8475235268649493
14591,32.0,d,fit,63.0,36.0,171740,just right,4.0,9,163773,31.0,0.8611111111111112
14593,34.0,a,fit,61.0,49.0,171740,just right,5.0,7,142328,44.0,0.8979591836734694
14595,32.0,a,fit,66.0,37.0,171740,just right,5.0,5,958984,27.0,0.7297297297297297
14596,36.0,c,fit,66.0,,171740,just right,5.0,9,371020,,0.8475235268649493
14597,34.0,b,fit,65.0,40.0,171740,just right,5.0,9,970574,30.0,0.75
14600,32.0,dd/e,fit,65.0,49.0,171740,just right,5.0,9,84895,42.0,0.8571428571428571
14603,30.0,dd/e,fit,66.0,,171740,just right,5.0,5,373274,,0.8475235268649493
14606,32.0,b,fit,67.0,,171740,just right,4.0,5,215472,,0.8475235268649493
14607,36.0,c,fit,65.0,50.0,171740,just right,5.0,9,286449,42.0,0.84
14608,36.0,b,fit,64.0,38.0,171740,just right,5.0,11,105541,32.0,0.8421052631578947
14611,36.0,c,fit,70.0,49.0,171740,just right,5.0,9,300076,42.0,0.8571428571428571
14612,34.0,c,fit,65.0,,171740,just right,4.0,9,211450,,0.8475235268649493
14613,32.0,c,fit,58.0,50.0,171740,just right,5.0,9,41281,42.0,0.84
14615,34.0,b,fit,59.0,,171740,just right,5.0,11,505896,,0.8475235268649493
14616,36.0,d,fit,63.0,36.0,171740,just right,5.0,11,230787,31.0,0.8611111111111112
14618,40.0,dd/e,fit,65.0,35.0,172529,just right,5.0,26,472708,30.0,0.8571428571428571
14621,36.0,dd/e,fit,65.0,,172529,just right,4.0,15,997697,,0.8475235268649493
14622,34.0,a,fit,61.0,40.0,172529,just right,5.0,1,435590,34.0,0.85
14628,40.0,dd/e,fit,64.0,,173488,just right,5.0,20,732487,,0.8475235268649493
14630,34.0,ddd/f,fit,60.0,,173879,just right,5.0,12,552855,,0.8475235268649493
14633,32.0,a,fit,67.0,30.0,173879,just right,5.0,4,786722,26.0,0.8666666666666667
14634,32.0,dd/e,fit,64.0,36.0,173879,just right,4.0,4,348382,31.0,0.8611111111111112
14635,36.0,b,fit,64.0,36.0,173879,just right,5.0,8,324065,31.0,0.8611111111111112
14636,38.0,ddd/f,fit,65.0,47.0,173879,just right,5.0,12,974033,40.0,0.851063829787234
14640,36.0,c,fit,66.0,36.0,173879,just right,4.0,12,39166,31.0,0.8611111111111112
14642,34.0,d,fit,68.0,42.0,173879,just right,4.0,12,106841,36.0,0.8571428571428571
14646,40.0,c,fit,64.0,32.0,173879,just right,4.0,12,836275,27.0,0.84375
14647,38.0,d,fit,65.0,35.0,173879,just right,5.0,12,361383,30.0,0.8571428571428571
14654,34.0,b,fit,61.0,,173879,just right,4.0,8,360629,,0.8475235268649493
14655,32.0,d,fit,62.0,38.0,173879,just right,5.0,4,542659,32.0,0.8421052631578947
14658,36.0,d,fit,62.0,50.0,173879,just right,4.0,4,248148,42.0,0.84
14660,32.0,c,fit,64.0,,173879,just right,5.0,4,900810,,0.8475235268649493
14661,34.0,c,fit,66.0,,173879,just right,5.0,8,862303,,0.8475235268649493
14662,32.0,d,fit,64.0,36.0,173879,just right,5.0,4,776406,31.0,0.8611111111111112
14664,36.0,c,fit,66.0,38.0,173879,just right,5.0,8,446559,32.0,0.8421052631578947
14666,34.0,b,fit,66.0,43.0,173879,just right,4.0,8,340304,37.0,0.8604651162790697
14667,32.0,d,fit,60.0,40.0,173879,just right,5.0,8,120290,34.0,0.85
14668,34.0,c,fit,63.0,34.0,173879,just right,5.0,8,798291,29.0,0.8529411764705882
14669,36.0,b,fit,68.0,35.0,173879,just right,5.0,4,62269,30.0,0.8571428571428571
14674,38.0,ddd/f,fit,64.0,40.0,174410,just right,4.0,15,756307,34.0,0.85
14676,38.0,d,fit,70.0,,175156,just right,4.0,21,25380,,0.8475235268649493
14678,42.0,d,fit,66.0,39.0,175156,just right,5.0,27,1535,33.0,0.8461538461538461
14679,40.0,dd/e,fit,67.0,40.0,175156,just right,4.0,21,265855,34.0,0.85
14680,,b,fit,70.0,,175156,just right,5.0,13,223766,,0.8475235268649493
14681,34.0,c,fit,64.0,,175156,just right,4.0,3,260748,,0.8475235268649493
14682,42.0,c,fit,66.0,44.0,175156,just right,5.0,24,453174,37.0,0.8409090909090909
14684,,,fit,68.0,56.0,175156,just right,5.0,15,208590,48.0,0.8571428571428571
14688,38.0,c,fit,63.0,,175156,just right,5.0,15,498398,,0.8475235268649493
14689,,,fit,66.0,,175156,just right,5.0,18,670756,,0.8475235268649493
14693,36.0,b,fit,64.0,41.0,175156,just right,5.0,3,593634,35.0,0.8536585365853658
14694,34.0,a,fit,67.0,,175156,just right,5.0,3,551283,,0.8475235268649493
14699,36.0,d,fit,60.0,,175771,just right,5.0,12,375648,,0.8475235268649493
14702,,,fit,66.0,35.0,175771,just right,4.0,12,101334,30.0,0.8571428571428571
14704,34.0,c,fit,60.0,37.0,175771,just right,5.0,1,303822,31.0,0.8378378378378378
14710,36.0,b,fit,65.0,36.0,175771,just right,4.0,8,454250,31.0,0.8611111111111112
14713,,,fit,65.07546831585552,38.0,175771,just right,5.0,8,74440,32.0,0.8421052631578947
14714,38.0,b,fit,67.0,35.0,175771,just right,5.0,15,654769,30.0,0.8571428571428571
14717,36.0,d,fit,70.0,40.0,175771,just right,5.0,15,495583,34.0,0.85
14720,38.0,d,fit,62.0,37.0,175771,just right,5.0,12,961196,31.0,0.8378378378378378
14724,32.0,d,fit,60.0,43.0,175771,just right,4.0,4,28663,37.0,0.8604651162790697
14727,40.0,d,fit,60.0,36.0,175771,just right,4.0,15,931563,31.0,0.8611111111111112
14728,38.0,dd/e,fit,64.0,48.0,175771,just right,5.0,12,902178,41.0,0.8541666666666666
14729,38.0,dd/e,fit,69.0,58.0,175771,just right,5.0,12,646281,49.0,0.8448275862068966
14730,38.0,d,fit,63.0,38.0,175771,just right,4.0,20,771038,32.0,0.8421052631578947
14731,36.0,b,fit,61.0,44.0,175771,just right,4.0,15,928817,37.0,0.8409090909090909
14732,32.0,c,fit,65.0,37.0,175771,just right,5.0,4,720898,31.0,0.8378378378378378
14733,40.0,d,fit,66.0,38.0,175771,just right,5.0,20,501835,32.0,0.8421052631578947
14736,36.0,ddd/f,fit,60.0,46.0,175771,just right,5.0,12,821661,39.0,0.8478260869565217
14739,,,fit,60.0,,175771,just right,4.0,4,618202,,0.8475235268649493
14741,36.0,a,fit,66.0,46.0,175771,just right,4.0,8,294930,39.0,0.8478260869565217
14743,34.0,a,fit,58.0,,175771,just right,4.0,4,25614,,0.8475235268649493
14744,34.0,c,fit,64.0,42.0,175771,just right,4.0,8,561664,36.0,0.8571428571428571
14748,36.0,c,fit,63.0,,175771,just right,5.0,8,535676,,0.8475235268649493
14750,36.0,dd/e,fit,64.0,,175771,just right,4.0,12,738765,,0.8475235268649493
14752,36.0,d,fit,63.0,,175771,just right,4.0,15,660835,,0.8475235268649493
14754,40.0,dddd/g,fit,63.0,35.0,175771,just right,4.0,26,972353,30.0,0.8571428571428571
14757,36.0,a,fit,61.0,,175771,just right,4.0,8,682195,,0.8475235268649493
14760,32.0,b,fit,66.0,,175771,just right,4.0,8,453229,,0.8475235268649493
14761,38.0,c,fit,60.0,40.0,175771,just right,4.0,12,658786,34.0,0.85
14764,40.0,dd/e,fit,70.0,40.0,175771,just right,5.0,20,50701,34.0,0.85
14767,30.0,dd/e,fit,60.0,40.0,175771,just right,5.0,4,866619,34.0,0.85
14769,,a,fit,63.0,,175771,just right,5.0,1,77681,,0.8475235268649493
14770,34.0,b,fit,65.0,,175771,just right,4.0,4,515754,,0.8475235268649493
14772,38.0,dd/e,fit,63.0,36.0,175771,just right,5.0,12,196310,31.0,0.8611111111111112
14773,36.0,h,fit,60.0,34.0,175771,just right,5.0,12,618574,29.0,0.8529411764705882
14775,38.0,b,fit,65.0,46.0,175771,just right,5.0,26,534876,39.0,0.8478260869565217
14776,40.0,d,fit,63.0,,175771,just right,5.0,20,124409,,0.8475235268649493
14779,34.0,a,fit,62.0,,175771,just right,5.0,1,954026,,0.8475235268649493
14781,34.0,dd/e,fit,62.0,40.0,175771,just right,4.0,8,178957,34.0,0.85
14782,36.0,dd/e,fit,60.0,44.0,175771,just right,5.0,12,500333,37.0,0.8409090909090909
14783,32.0,c,fit,59.0,32.0,175771,just right,5.0,4,688003,27.0,0.84375
14784,34.0,a,fit,64.0,,175771,just right,4.0,8,191831,,0.8475235268649493
14785,36.0,d,fit,63.0,42.0,175771,just right,5.0,15,728694,36.0,0.8571428571428571
14786,40.0,j,fit,64.0,36.0,175771,just right,5.0,26,190708,31.0,0.8611111111111112
14787,36.0,c,fit,64.0,47.0,175771,just right,4.0,12,180091,40.0,0.851063829787234
14788,36.0,d,fit,64.0,44.0,175771,just right,5.0,8,378872,37.0,0.8409090909090909
14795,34.0,a,fit,61.0,48.0,175771,just right,5.0,4,999508,41.0,0.8541666666666666
14801,34.0,b,fit,64.0,38.0,175771,just right,5.0,8,445244,32.0,0.8421052631578947
14802,36.0,b,fit,62.0,,175771,just right,4.0,8,501893,,0.8475235268649493
14804,34.0,a,fit,61.0,36.0,175771,just right,4.0,1,226237,31.0,0.8611111111111112
14805,,,fit,62.0,,175771,just right,4.0,12,503961,,0.8475235268649493
14806,34.0,b,fit,67.0,46.0,175771,just right,5.0,8,398653,39.0,0.8478260869565217
14807,34.0,b,fit,67.0,,175771,just right,4.0,8,906219,,0.8475235268649493
14808,32.0,c,fit,63.0,36.0,175771,just right,5.0,4,100019,31.0,0.8611111111111112
14809,42.0,ddd/f,fit,61.0,35.0,175771,just right,4.0,26,808986,30.0,0.8571428571428571
14811,,,fit,69.0,41.0,175771,just right,4.0,15,913950,35.0,0.8536585365853658
14815,38.0,d,fit,69.0,36.0,175771,just right,5.0,15,379899,31.0,0.8611111111111112
14819,36.0,d,fit,64.0,,175771,just right,5.0,12,901154,,0.8475235268649493
14823,38.0,d,fit,65.0,,175771,just right,5.0,12,373305,,0.8475235268649493
14824,34.0,c,fit,66.0,,175771,just right,4.0,8,564032,,0.8475235268649493
14827,36.0,c,fit,64.0,41.0,175771,just right,4.0,12,849808,35.0,0.8536585365853658
14829,36.0,b,fit,70.0,41.0,175771,just right,5.0,12,635146,35.0,0.8536585365853658
14830,36.0,d,fit,67.0,40.0,175771,just right,5.0,12,503879,34.0,0.85
14831,34.0,c,fit,65.0,39.0,175771,just right,4.0,8,258653,33.0,0.8461538461538461
14833,36.0,c,fit,66.0,,175771,just right,4.0,12,261122,,0.8475235268649493
14837,36.0,c,fit,65.0,,175771,just right,4.0,4,86527,,0.8475235268649493
14839,36.0,b,fit,67.0,35.0,175771,just right,4.0,4,756855,30.0,0.8571428571428571
14845,36.0,c,fit,74.0,42.0,175771,just right,5.0,15,66870,36.0,0.8571428571428571
14846,,,fit,63.0,58.0,175771,just right,4.0,15,559076,49.0,0.8448275862068966
14847,38.0,c,fit,64.0,50.0,175771,just right,5.0,32,930833,42.0,0.84
14849,36.0,c,fit,62.0,,175771,just right,4.0,12,119114,,0.8475235268649493
14850,36.0,d,fit,62.0,,175771,just right,4.0,15,936337,,0.8475235268649493
14851,36.0,b,fit,69.0,,175771,just right,4.0,1,807174,,0.8475235268649493
14854,,,fit,62.0,35.0,175771,just right,5.0,8,921238,30.0,0.8571428571428571
14855,36.0,a,fit,67.0,38.0,175771,just right,4.0,8,795453,32.0,0.8421052631578947
14858,34.0,c,fit,64.0,35.0,175771,just right,5.0,8,685869,30.0,0.8571428571428571
14861,38.0,c,fit,66.0,37.0,175771,just right,5.0,12,752946,31.0,0.8378378378378378
14865,44.0,c,fit,65.0,48.0,175771,just right,5.0,20,663089,41.0,0.8541666666666666
14866,38.0,c,fit,65.0,52.0,175771,just right,5.0,12,882721,44.0,0.8461538461538461
14868,36.0,ddd/f,fit,59.0,,175771,just right,4.0,15,581522,,0.8475235268649493
14872,,,fit,65.07546831585552,50.0,175771,just right,4.0,26,957,42.0,0.84
14874,38.0,c,fit,68.0,,175771,just right,5.0,12,761816,,0.8475235268649493
14875,34.0,b,fit,64.0,42.0,175771,just right,4.0,8,947249,36.0,0.8571428571428571
14876,36.0,c,fit,60.0,,175771,just right,4.0,8,558439,,0.8475235268649493
14880,34.0,dd/e,fit,68.0,43.0,175771,just right,5.0,8,767551,37.0,0.8604651162790697
14881,34.0,ddd/f,fit,61.0,44.0,175771,just right,5.0,4,670081,37.0,0.8409090909090909
14885,34.0,b,fit,64.0,50.0,175771,just right,4.0,8,996432,42.0,0.84
14886,38.0,dd/e,fit,65.0,41.0,175771,just right,4.0,15,89078,35.0,0.8536585365853658
14888,36.0,dd/e,fit,62.0,39.0,175771,just right,5.0,15,756642,33.0,0.8461538461538461
14892,,,fit,62.0,34.0,175771,just right,5.0,1,37850,29.0,0.8529411764705882
14894,40.0,d,fit,66.0,38.0,175771,just right,5.0,15,89242,32.0,0.8421052631578947
14896,32.0,dd/e,fit,63.0,43.0,175771,just right,5.0,8,937385,37.0,0.8604651162790697
14897,36.0,dd/e,fit,64.0,39.0,175771,just right,4.0,15,391857,33.0,0.8461538461538461
14898,34.0,a,fit,60.0,39.0,175771,just right,4.0,4,660362,33.0,0.8461538461538461
14900,36.0,c,fit,68.0,41.0,175771,just right,5.0,12,68517,35.0,0.8536585365853658
14904,36.0,dd/e,fit,59.0,35.0,175771,just right,5.0,8,721430,30.0,0.8571428571428571
14905,34.0,c,fit,67.0,36.0,175771,just right,4.0,8,791065,31.0,0.8611111111111112
14909,32.0,d,fit,63.0,39.0,175771,just right,4.0,4,16041,33.0,0.8461538461538461
14912,32.0,dd/e,fit,64.0,42.0,175771,just right,5.0,8,140205,36.0,0.8571428571428571
14914,38.0,dd/e,fit,65.0,46.0,175771,just right,5.0,15,56736,39.0,0.8478260869565217
14915,32.0,b,fit,64.0,30.0,175771,just right,5.0,4,11883,26.0,0.8666666666666667
14916,34.0,dd/e,fit,65.0,,175771,just right,4.0,1,67716,,0.8475235268649493
14927,34.0,dd/e,fit,68.0,,175771,just right,5.0,8,987897,,0.8475235268649493
14928,36.0,dd/e,fit,61.0,35.0,175771,just right,5.0,12,912543,30.0,0.8571428571428571
14929,34.0,ddd/f,fit,60.0,32.0,175771,just right,5.0,12,399223,27.0,0.84375
14931,32.0,c,fit,62.0,,175771,just right,5.0,4,595683,,0.8475235268649493
14932,36.0,d,fit,57.0,,175771,just right,5.0,12,232081,,0.8475235268649493
14933,34.0,a,fit,60.0,34.0,175771,just right,5.0,4,111201,29.0,0.8529411764705882
14934,40.0,c,fit,65.0,38.0,175771,just right,5.0,15,486874,32.0,0.8421052631578947
14936,34.0,c,fit,66.0,38.0,175771,just right,4.0,8,500588,32.0,0.8421052631578947
14937,38.0,ddd/f,fit,66.0,35.0,175771,just right,5.0,15,884960,30.0,0.8571428571428571
14938,46.0,dd/e,fit,66.0,,175771,just right,4.0,38,439049,,0.8475235268649493
14942,34.0,b,fit,63.0,46.0,175771,just right,5.0,8,343154,39.0,0.8478260869565217
14952,34.0,a,fit,67.0,42.0,175771,just right,5.0,4,796433,36.0,0.8571428571428571
14956,46.0,ddd/f,fit,69.0,45.0,175771,just right,4.0,38,728602,38.0,0.8444444444444444
14961,32.0,b,fit,64.0,41.0,175771,just right,4.0,4,122734,35.0,0.8536585365853658
14962,,,fit,65.07546831585552,,175771,just right,5.0,20,586756,,0.8475235268649493
14966,36.0,c,fit,58.0,36.0,175771,just right,5.0,8,942001,31.0,0.8611111111111112
14967,40.0,c,fit,68.0,,175771,just right,5.0,12,493062,,0.8475235268649493
14969,32.0,b,fit,63.0,,175771,just right,5.0,1,268867,,0.8475235268649493
14971,36.0,dd/e,fit,66.0,40.0,175771,just right,4.0,12,974594,34.0,0.85
14974,34.0,c,fit,67.0,40.0,175771,just right,4.0,8,790979,34.0,0.85
14975,36.0,dd/e,fit,65.0,39.0,175771,just right,5.0,12,170556,33.0,0.8461538461538461
14977,40.0,d,fit,68.0,39.0,175771,just right,5.0,20,414103,33.0,0.8461538461538461
14983,38.0,ddd/f,fit,65.0,36.0,175771,just right,4.0,12,163790,31.0,0.8611111111111112
14986,36.0,d,fit,64.0,35.0,175771,just right,4.0,12,971904,30.0,0.8571428571428571
14989,38.0,d,fit,67.0,45.0,175771,just right,4.0,20,343552,38.0,0.8444444444444444
14994,42.0,d,fit,62.0,35.0,175771,just right,4.0,15,355180,30.0,0.8571428571428571
14997,38.0,c,fit,70.0,38.0,175771,just right,4.0,20,873019,32.0,0.8421052631578947
15002,34.0,b,fit,66.0,54.0,175771,just right,5.0,8,608444,46.0,0.8518518518518519
15003,34.0,b,fit,63.0,46.0,175771,just right,4.0,4,936326,39.0,0.8478260869565217
15004,30.0,c,fit,62.0,42.0,175771,just right,4.0,4,668394,36.0,0.8571428571428571
15006,32.0,dd/e,fit,64.0,,175771,just right,5.0,8,476417,,0.8475235268649493
15010,34.0,c,fit,67.0,,175771,just right,4.0,4,333752,,0.8475235268649493
15011,36.0,b,fit,61.0,,175771,just right,5.0,8,379643,,0.8475235268649493
15012,38.0,dd/e,fit,62.0,,175771,just right,4.0,20,457815,,0.8475235268649493
15013,34.0,d,fit,63.0,50.0,175771,just right,5.0,8,995299,42.0,0.84
15014,34.0,d,fit,61.0,,175771,just right,5.0,8,647380,,0.8475235268649493
15018,34.0,dd/e,fit,65.0,38.0,175771,just right,4.0,8,122076,32.0,0.8421052631578947
15023,38.0,c,fit,60.0,35.0,175771,just right,5.0,12,913123,30.0,0.8571428571428571
15027,32.0,a,fit,60.0,42.0,175771,just right,5.0,1,813638,36.0,0.8571428571428571
15029,36.0,c,fit,66.0,45.0,175771,just right,4.0,12,706490,38.0,0.8444444444444444
15030,34.0,dd/e,fit,64.0,50.0,175771,just right,4.0,4,425015,42.0,0.84
15034,34.0,b,fit,62.0,,175771,just right,5.0,4,85040,,0.8475235268649493
15035,34.0,a,fit,65.0,41.0,175771,just right,4.0,4,130058,35.0,0.8536585365853658
15037,42.0,d,fit,66.0,,175771,just right,5.0,26,612466,,0.8475235268649493
15042,36.0,c,fit,68.0,,175771,just right,4.0,8,965417,,0.8475235268649493
15043,34.0,c,fit,66.0,45.0,175771,just right,4.0,12,952086,38.0,0.8444444444444444
15045,32.0,c,fit,63.0,34.0,175771,just right,5.0,4,393188,29.0,0.8529411764705882
15049,36.0,b,fit,66.0,,175771,just right,4.0,4,679073,,0.8475235268649493
15050,34.0,dd/e,fit,62.0,35.0,175771,just right,4.0,8,668566,30.0,0.8571428571428571
15051,34.0,b,fit,64.0,,175771,just right,4.0,4,594566,,0.8475235268649493
15052,38.0,d,fit,62.0,44.0,175771,just right,5.0,26,510177,37.0,0.8409090909090909
15054,42.0,dd/e,fit,64.0,35.0,175771,just right,5.0,26,436466,30.0,0.8571428571428571
15057,36.0,c,fit,67.0,35.0,175771,just right,5.0,12,260815,30.0,0.8571428571428571
15061,32.0,a,fit,60.0,58.0,175771,just right,4.0,1,381768,49.0,0.8448275862068966
15066,36.0,d,fit,64.0,40.0,175771,just right,5.0,8,924523,34.0,0.85
15067,38.0,b,fit,69.0,32.0,175771,just right,5.0,15,614336,27.0,0.84375
15068,38.0,k,fit,67.0,,175771,just right,4.0,15,492117,,0.8475235268649493
15070,34.0,c,fit,65.07546831585552,37.0,175771,just right,5.0,4,184837,31.0,0.8378378378378378
15071,34.0,b,fit,65.0,48.0,175771,just right,5.0,8,414678,41.0,0.8541666666666666
15072,36.0,d,fit,62.0,40.0,175771,just right,4.0,12,928988,34.0,0.85
15074,36.0,c,fit,64.0,30.0,175771,just right,4.0,8,662218,26.0,0.8666666666666667
15079,36.0,d,fit,64.0,40.0,175771,just right,4.0,12,115374,34.0,0.85
15080,36.0,d,fit,68.0,44.0,175771,just right,4.0,12,611965,37.0,0.8409090909090909
15081,34.0,a,fit,67.0,43.0,175771,just right,5.0,8,530360,37.0,0.8604651162790697
15082,36.0,d,fit,62.0,55.0,175771,just right,5.0,12,103352,47.0,0.8545454545454545
15088,30.0,dddd/g,fit,64.0,,175771,just right,4.0,8,914713,,0.8475235268649493
15096,,,fit,67.0,37.0,175771,just right,5.0,8,560090,31.0,0.8378378378378378
15097,36.0,c,fit,63.0,,175771,just right,4.0,12,475710,,0.8475235268649493
15099,32.0,ddd/f,fit,58.0,40.0,175771,just right,4.0,8,175965,34.0,0.85
15100,38.0,c,fit,64.0,41.0,175771,just right,4.0,12,487053,35.0,0.8536585365853658
15106,34.0,a,fit,61.0,,175771,just right,4.0,4,682796,,0.8475235268649493
15108,38.0,d,fit,65.0,,175771,just right,5.0,12,511995,,0.8475235268649493
15110,30.0,c,fit,65.0,51.0,175771,just right,4.0,1,154745,43.0,0.8431372549019608
15114,36.0,b,fit,68.0,46.0,175771,just right,5.0,20,579356,39.0,0.8478260869565217
15115,36.0,a,fit,68.0,,175771,just right,4.0,12,253354,,0.8475235268649493
15120,34.0,d,fit,66.0,35.0,175771,just right,5.0,8,22155,30.0,0.8571428571428571
15122,42.0,d,fit,66.0,37.0,175771,just right,5.0,20,437945,31.0,0.8378378378378378
15123,32.0,a,fit,60.0,44.0,175771,just right,4.0,1,110030,37.0,0.8409090909090909
15127,34.0,c,fit,62.0,40.0,175771,just right,4.0,4,974346,34.0,0.85
15128,36.0,dd/e,fit,63.0,37.0,175771,just right,5.0,8,129076,31.0,0.8378378378378378
15130,38.0,c,fit,64.0,45.0,175771,just right,4.0,15,511039,38.0,0.8444444444444444
15131,42.0,dd/e,fit,63.0,43.0,175771,just right,5.0,20,216830,37.0,0.8604651162790697
15133,42.0,ddd/f,fit,62.0,39.0,175771,just right,5.0,32,913034,33.0,0.8461538461538461
15137,34.0,b,fit,58.0,,175771,just right,5.0,4,47230,,0.8475235268649493
15144,36.0,c,fit,67.0,45.0,175771,just right,5.0,8,133595,38.0,0.8444444444444444
15147,36.0,dd/e,fit,61.0,55.0,175771,just right,4.0,15,901003,47.0,0.8545454545454545
15150,36.0,b,fit,66.0,,175771,just right,5.0,12,255995,,0.8475235268649493
15159,40.0,ddd/f,fit,66.0,40.0,175771,just right,4.0,20,491116,34.0,0.85
15160,32.0,b,fit,59.0,41.0,175771,just right,5.0,1,263159,35.0,0.8536585365853658
15163,,,fit,66.0,43.0,175771,just right,4.0,1,358020,37.0,0.8604651162790697
15164,36.0,d,fit,66.0,38.0,175771,just right,5.0,15,62074,32.0,0.8421052631578947
15165,34.0,a,fit,60.0,44.0,175771,just right,5.0,4,135716,37.0,0.8409090909090909
15169,36.0,d,fit,62.0,55.0,175771,just right,5.0,12,254149,47.0,0.8545454545454545
15174,42.0,c,fit,65.0,49.0,175771,just right,4.0,20,315011,42.0,0.8571428571428571
15175,34.0,c,fit,64.0,50.0,175771,just right,5.0,8,630698,42.0,0.84
15182,,,fit,64.0,36.0,175771,just right,5.0,8,347898,31.0,0.8611111111111112
15183,34.0,b,fit,63.0,42.0,175771,just right,5.0,1,465760,36.0,0.8571428571428571
15187,36.0,d,fit,66.0,35.0,175771,just right,5.0,12,694376,30.0,0.8571428571428571
15193,34.0,c,fit,67.0,49.0,175771,just right,5.0,8,924092,42.0,0.8571428571428571
15195,36.0,c,fit,62.0,48.0,175771,just right,4.0,8,822525,41.0,0.8541666666666666
